manuscriptID,cluster,betweenness,scaled_betweenness,eigen,scaled_eigen,interaction_score,residuals,keystatus
NIESS2005,6,6150.864665774849,0.13932961465235244,0.4122091168143375,0.41190079809050295,0.057969676235299195,0.1832060097286291,Hub
ERTMER2005,6,9892.219550786496,0.21799627565834584,0.2625253646548226,0.26213853109728663,0.05772244796541208,-0.07582119373931206,Hub
SHULMAN1986,6,5107.254750598762,0.11738641227170069,0.413846254672556,0.41353879468993304,0.04903417721597441,0.21534330420182005,Hub
KALE2013,6,5165.563980578245,0.1186124366851271,0.28214975887448557,0.2817732190597668,0.033759402126556606,0.0819426844580006,Hub
ISTE2008,6,5128.020437704703,0.11782303678830665,0.21977464081044273,0.21936538286866436,0.02610736926850062,0.02066480006419436,Hub
ABBITT2011,6,3311.2358899116102,0.0796228717318658,0.3043020681912164,0.3039371481071432,0.02444479652351935,0.15828889933122697,Hub
LEEKIM2014,6,3404.220859825258,0.08157799690220276,0.2629020504644475,0.2625154144929772,0.02163179966695815,0.11417133733435951,Hub
ANDERSON2007,6,4377.03944348235,0.10203272308908916,0.21020227614224618,0.20978799713031682,0.021621455170315402,0.03304032761661235,Hub
KOEHLER2009,6,3562.265387529788,0.0849010805622405,0.24189530554600971,0.2414976507360878,0.020710516667410514,0.08854564162115647,Hub
TONDEUR2012,6,2322.945748236553,0.05884283670707428,0.3410894043203668,0.3407437805963649,0.020252859232912163,0.22395963687673562,Hub
LEI2009,6,3687.423419622547,0.08753268456277563,0.1995172985929981,0.19909741490305072,0.017603566884821013,0.042509812406263774,Hub
CLAUSEN2019,6,2841.3811752170222,0.06974358930639446,0.2280619509433745,0.2276570400116592,0.01603799909220462,0.0957805818450327,Hub
DINC2019,6,3544.7293087371827,0.08453236259558122,0.17283210147914296,0.17239822038611435,0.014720433208597922,0.019994940494142188,Hub
KOEHLER2008,6,2049.6904675648866,0.053097303018513585,0.2534525018202066,0.2530609092002715,0.013572577553482191,0.14430879193999732,Hub
KOEHLER2005,6,1874.9357588379103,0.04942286692433286,0.2321995058384218,0.23179676521196563,0.011571778465213947,0.12816311231068062,Hub
SHULMAN1987,6,1598.8463637680322,0.043617742439531614,0.25525139608312014,0.2548607470517968,0.011228737800860493,0.15928388889586897,Hub
ERTMER1999,6,2199.4467643556927,0.05624611626805342,0.18898055827693808,0.18855514766505202,0.010712620968190402,0.07546012636699681,Hub
KOEHLER2007,6,1708.838650321731,0.04593046769162086,0.23069575669099945,0.23029222729079507,0.010684272429506335,0.1315136557005065,Hub
BANDURA1977,6,2020.8654885969215,0.05249122182101426,0.18451232423049468,0.18408456985952967,0.009760428273053099,0.07621104250295187,Hub
FOULGER2015,6,1486.1681710887515,0.041248542655309216,0.20915382896032458,0.20873899999788326,0.00869715105579725,0.116479412873334,Hub
USDOE2010,6,3211.997923435768,0.07753626949614795,0.10586975437446412,0.10540074897788664,0.008254930179641675,-0.037243122455285424,Hub
FOULGER2013,6,2150.3178131530394,0.0552131186859951,0.1316932285033118,0.13123776850326246,0.007319238877228061,0.019608621113835583,Hub
GRONSETH2010,6,1264.4524189083133,0.03658669194813872,0.1822414983584561,0.18181255285276113,0.006719110973261274,0.09604686467595595,Hub
POLLY2010,6,1034.3024085587342,0.03174750042497482,0.19304465807286916,0.19262137923624276,0.006177017494102881,0.11357630329834133,Hub
BRENNERB2016,6,2015.5853205855733,0.05238019969139286,0.11351739294550076,0.11305239902686895,0.005981522461230731,0.00537042745140645,Hub
VYGOTSKY1978,6,2369.9948619893953,0.05983210310814591,0.09251228998071945,0.09203627808490328,0.005562347555622144,-0.025992517424864595,Hub
HARRISMI2009,6,839.9074528702038,0.02766010359937881,0.14751795375150206,0.1470707944230574,0.004109084252711829,0.07373091390838747,Hub
GRAHAM2011,6,847.2080438788737,0.027813607646889303,0.13821859165121483,0.13776655445287248,0.0038704897903191976,0.06421818744090876,Hub
NIESS2011,6,492.3628377447111,0.02035254383484969,0.18754059455566516,0.1871144286279183,0.003846721829073294,0.1239107648327987,Hub
LINCOLNG1985,6,1091.3012391478615,0.03294597205397105,0.11021603174914545,0.10974930614072378,0.003652320780863635,0.029081850275811946,Hub
STAKE1995,6,1115.9052041546468,0.0334633011590891,0.1080288002305436,0.10756092733581683,0.0036357007115043814,0.02617555239424858,Hub
